Название игры;Ресторан;Дата;День недели;Номер пакета;Название команды;Последний раунд;Всего баллов;Место
Церемония открытия сезона игр [кино и музыка] SPB ;ЦИНЬ;22.09.2022;Чт;1;Унаги;14;47;21
Церемония открытия сезона игр [кино и музыка] SPB ;ЦИНЬ;22.09.2022;Чт;1;Банановый милкшейк;17;46;22
Церемония открытия сезона игр [кино и музыка] SPB ;ЦИНЬ;22.09.2022;Чт;1;Daft Punk покинул чат;12;45.5;23
Церемония открытия сезона игр [кино и музыка] SPB ;ЦИНЬ;22.09.2022;Чт;1;Ай лав НИИ;13;44.5;24
Церемония открытия сезона игр [кино и музыка] SPB ;ЦИНЬ;22.09.2022;Чт;1;Истина в пиве, короче...;15;44;25
Церемония открытия сезона игр [кино и музыка] SPB ;ЦИНЬ;22.09.2022;Чт;1;Крутое пике;16;39;26
Церемония открытия сезона игр [кино и музыка] SPB ;ЦИНЬ;22.09.2022;Чт;1;Сиси Кхалиси;13;39;27
Церемония открытия сезона игр [кино и музыка] SPB ;ЦИНЬ;22.09.2022;Чт;1;Музыкальный абьюз;11;38.5;28
Церемония открытия сезона игр [кино и музыка] SPB ;ЦИНЬ;22.09.2022;Чт;1;Разгонщики туч;10;37.5;29
Церемония открытия сезона игр [кино и музыка] SPB ;ЦИНЬ;22.09.2022;Чт;1;Во всем виноват буй;8;37.5;30
Церемония открытия сезона игр [кино и музыка] SPB ;ЦИНЬ;22.09.2022;Чт;1;Осколки Империи;13;37;31
Церемония открытия сезона игр [кино и музыка] SPB ;ЦИНЬ;22.09.2022;Чт;1;Evil Potatos;12;35;32
Церемония открытия сезона игр [кино и музыка] SPB ;ЦИНЬ;22.09.2022;Чт;1;Халапенисы;12;34.5;33
Церемония открытия сезона игр [кино и музыка] SPB ;ЦИНЬ;22.09.2022;Чт;1;Графские развалины;9;34.5;34
Церемония открытия сезона игр [кино и музыка] SPB ;ЦИНЬ;22.09.2022;Чт;1;Бритни уже не та;12;32;35
Церемония открытия сезона игр [кино и музыка] SPB ;ЦИНЬ;22.09.2022;Чт;1;Бусинки!;7;31.5;36
Церемония открытия сезона игр [кино и музыка] SPB ;ЦИНЬ;22.09.2022;Чт;1;Пантеры без Р;5;31;37
Церемония открытия сезона игр [кино и музыка] SPB ;ЦИНЬ;22.09.2022;Чт;1;El Paso;6;29.5;38
Церемония открытия сезона игр [кино и музыка] SPB ;ЦИНЬ;22.09.2022;Чт;1;Зайчатки разума;8;28.5;39
Церемония открытия сезона игр [кино и музыка] SPB ;ЦИНЬ;22.09.2022;Чт;1;Серпентарий;6;28.5;40
Церемония открытия сезона игр [кино и музыка] SPB ;ЦИНЬ;22.09.2022;Чт;1;Седая ночь;10;27.5;41
Церемония открытия сезона игр [кино и музыка] SPB ;ЦИНЬ;22.09.2022;Чт;1;Шестое чувство;2;14.5;42
[MARVEL] SPB #3;Puberty;24.09.2022;Сб;2;Неоптимальный состав;19;58;1
[MARVEL] SPB #3;Puberty;24.09.2022;Сб;2;Просто забей;13;57;2
[MARVEL] SPB #3;Puberty;24.09.2022;Сб;2;пакостные девчонки;19;55;3
[MARVEL] SPB #3;Puberty;24.09.2022;Сб;2;БОРЩ;17;55;4
[MARVEL] SPB #3;Puberty;24.09.2022;Сб;2;Drinkologists;14;53;5
[MARVEL] SPB #3;Puberty;24.09.2022;Сб;2;Холмики;18;52;6
[MARVEL] SPB #3;Puberty;24.09.2022;Сб;2;Золотой состав ВИАГРЫ;15;52;7
[MARVEL] SPB #3;Puberty;24.09.2022;Сб;2;Гравицапа;15;50;8
[MARVEL] SPB #3;Puberty;24.09.2022;Сб;2;Выпьем за Любовь;14;48;9
[MARVEL] SPB #3;Puberty;24.09.2022;Сб;2;Теленок несмышленый губами ищет мамки вымя;13;46;10
[MARVEL] SPB #3;Puberty;24.09.2022;Сб;2;Душнилы;10;35;11
[MARVEL] SPB #3;Puberty;24.09.2022;Сб;2;Бальзам на душу;8;35;12
[MARVEL] SPB #3;Puberty;24.09.2022;Сб;2;Крабс;6;24;13
[MARVEL] SPB #3;Puberty;24.09.2022;Сб;2;Ржэка;2;23;14
[MARVEL] SPB #3;Puberty;24.09.2022;Сб;2;Ке Каццо;4;22;15
[MARVEL] SPB #3;Puberty;24.09.2022;Сб;2;Сладкие Персики;2;14;16
[MARVEL] SPB #3;Puberty;24.09.2022;Сб;2;Енот;1;13;17
[MARVEL] SPB #3;Puberty;24.09.2022;Сб;2;Как я встретил вашу мать;-6;7;18
[мультики] SPB #6;Puberty;02.10.2022;Вс;2;Зайчатки разума;11;53.5;1
[мультики] SPB #6;Puberty;02.10.2022;Вс;2;Бальзам на душу;10;50.5;2
[мультики] SPB #6;Puberty;02.10.2022;Вс;2;Взрывные котята;11;49.5;3
[мультики] SPB #6;Puberty;02.10.2022;Вс;2;Безобразовская шайка;10;47;4
[мультики] SPB #6;Puberty;02.10.2022;Вс;2;Бусинки!;11;44.5;5
[мультики] SPB #6;Puberty;02.10.2022;Вс;2;Диплом дадут?;10;43;6
[мультики] SPB #6;Puberty;02.10.2022;Вс;2;Сирень и крыжовник;11;41.5;7
[мультики] SPB #6;Puberty;02.10.2022;Вс;2;Саня не придумал название;12;41;8
[мультики] SPB #6;Puberty;02.10.2022;Вс;2;Мы уже приехали?;12;40;9
[мультики] SPB #6;Puberty;02.10.2022;Вс;2;Сопромать;7;38.5;10
[мультики] SPB #6;Puberty;02.10.2022;Вс;2;Тарас и бульбы;6;37;11
[мультики] SPB #6;Puberty;02.10.2022;Вс;2;антигерои;5;35;12
[мультики] SPB #6;Puberty;02.10.2022;Вс;2;You know nothing;4;34.5;13
[мультики] SPB #6;Puberty;02.10.2022;Вс;2;Patagonia;5;34;14
[мультики] SPB #6;Puberty;02.10.2022;Вс;2;Где ручка Ибланк?;3;33.5;15
[мультики] SPB #6;Puberty;02.10.2022;Вс;2;Закрытый гештальт;9;32.5;16
[мультики] SPB #6;Puberty;02.10.2022;Вс;2;Плохие детективы;3;32;17
[мультики] SPB #6;Puberty;02.10.2022;Вс;2;Душные мрази <3;8;31;18
[мультики] SPB #6;Puberty;02.10.2022;Вс;2;Крапленые карты первоклассника;1;30;19
[мультики] SPB #6;Puberty;02.10.2022;Вс;2;cumstanta;8;29;20
[мультики] SPB #6;Puberty;02.10.2022;Вс;2;Пир духа;5;28.5;21
[мультики] SPB #6;Puberty;02.10.2022;Вс;2;Денисова пещера;3;26;22
[мультики] SPB #6;Puberty;02.10.2022;Вс;2;БибаБобаТут;5;25.5;23
[мультики] SPB #6;Puberty;02.10.2022;Вс;2;Леди и бродяга;-1;25.5;24
[мультики] SPB #6;Puberty;02.10.2022;Вс;2;1000км до мечты;2;21.5;25
[мультики] SPB #6;Puberty;02.10.2022;Вс;2;Демон пятницы;1;21;26
[мультики] SPB #6;Puberty;02.10.2022;Вс;2;Грелка;5;20;27
[music party] SPB #7;Руки ВВерх! Бар;06.10.2022;Чт;1;Последнее место;18;94;1
[music party] SPB #7;Руки ВВерх! Бар;06.10.2022;Чт;1;Сиси Кхалиси;14;80;2
[music party] SPB #7;Руки ВВерх! Бар;06.10.2022;Чт;1;Токсиньи Мразотовны;14;79;3
[music party] SPB #7;Руки ВВерх! Бар;06.10.2022;Чт;1;Гравицапа;12;74;4
[music party] SPB #7;Руки ВВерх! Бар;06.10.2022;Чт;1;Кусь-Кусь Клан;12;68;5
[music party] SPB #7;Руки ВВерх! Бар;06.10.2022;Чт;1;Андеграундs;11;67;6
[music party] SPB #7;Руки ВВерх! Бар;06.10.2022;Чт;1;Зато красивые;5;67;7
[music party] SPB #7;Руки ВВерх! Бар;06.10.2022;Чт;1;Зайчатки разума;10;65;8
[music party] SPB #7;Руки ВВерх! Бар;06.10.2022;Чт;1;Клуб Анонимных Невзаимных;9;65;9
[music party] SPB #7;Руки ВВерх! Бар;06.10.2022;Чт;1;Саске вернись в Коноху;7;63;10
[music party] SPB #7;Руки ВВерх! Бар;06.10.2022;Чт;1;Как я встретил вашу мать;7;63;11
[music party] SPB #7;Руки ВВерх! Бар;06.10.2022;Чт;1;Доходяги;8;62;12
[music party] SPB #7;Руки ВВерх! Бар;06.10.2022;Чт;1;Вишневое варенье люблю я очень;10;61;13
[music party] SPB #7;Руки ВВерх! Бар;06.10.2022;Чт;1;Бусинки!;7;60;14
[music party] SPB #7;Руки ВВерх! Бар;06.10.2022;Чт;1;Два раза направо;8;57;15
[music party] SPB #7;Руки ВВерх! Бар;06.10.2022;Чт;1;Отряд без знамён;8;56;16
[music party] SPB #7;Руки ВВерх! Бар;06.10.2022;Чт;1;Шестое чувство;9;54;17
[music party] SPB #7;Руки ВВерх! Бар;06.10.2022;Чт;1;Пир духа;3;54;18
[music party] SPB #7;Руки ВВерх! Бар;06.10.2022;Чт;1;Послушай меня сюда;4;46;19
[music party] SPB #7;Руки ВВерх! Бар;06.10.2022;Чт;1;Вылетело из головы;5;44;20
[music party] SPB #7;Руки ВВерх! Бар;06.10.2022;Чт;1;С миру по нитке;3;42;21
[music party] SPB #7;Руки ВВерх! Бар;06.10.2022;Чт;1;Уродственники;8;40;22
[music party] SPB #7;Руки ВВерх! Бар;06.10.2022;Чт;1;Песняры;10;35;23
[music party] SPB #7;Хали-Гали;09.10.2022;Вс;2;1?=!;17;93;1
[music party] SPB #7;Хали-Гали;09.10.2022;Вс;2;Теленок несмышленый губами ищет мамки вымя;16;91;2
[music party] SPB #7;Хали-Гали;09.10.2022;Вс;2;Дюмасброды;18;88;3
[music party] SPB #7;Хали-Гали;09.10.2022;Вс;2;La La Band;16;87;4
[music party] SPB #7;Хали-Гали;09.10.2022;Вс;2;Игътибар;14;87;5
[music party] SPB #7;Хали-Гали;09.10.2022;Вс;2;Broforce;15;85;6
[music party] SPB #7;Хали-Гали;09.10.2022;Вс;2;Серпентарий;11;85;7
[music party] SPB #7;Хали-Гали;09.10.2022;Вс;2;FullHouse!;16;84;8
[music party] SPB #7;Хали-Гали;09.10.2022;Вс;2;Три реки;16;83;9
[music party] SPB #7;Хали-Гали;09.10.2022;Вс;2;Камю ин ё Кант;14;81;10
[music party] SPB #7;Хали-Гали;09.10.2022;Вс;2;Бритни уже не та;10;80;11
[music party] SPB #7;Хали-Гали;09.10.2022;Вс;2;Музыкальный абьюз;14;77;12
[music party] SPB #7;Хали-Гали;09.10.2022;Вс;2;Mute-ные;11;77;13
[music party] SPB #7;Хали-Гали;09.10.2022;Вс;2;Слабоумие и отвага;15;76;14
[music party] SPB #7;Хали-Гали;09.10.2022;Вс;2;Недоброе мороженое;13;75;15
[music party] SPB #7;Хали-Гали;09.10.2022;Вс;2;Токсичные твари и где они обитают;9;74;16
[music party] SPB #7;Хали-Гали;09.10.2022;Вс;2;ИК - порт включил?;13;70;17
[music party] SPB #7;Хали-Гали;09.10.2022;Вс;2;Халапенисы;11;69;18
[music party] SPB #7;Хали-Гали;09.10.2022;Вс;2;Реальные упыри;5;67;19
[music party] SPB #7;Хали-Гали;09.10.2022;Вс;2;Daft Punk покинул чат;9;65;20
[music party] SPB #7;Хали-Гали;09.10.2022;Вс;2;Бесславные малютки;8;65;21
[music party] SPB #7;Хали-Гали;09.10.2022;Вс;2;Есус дай нам сил;6;64;22
[music party] SPB #7;Хали-Гали;09.10.2022;Вс;2;Чаепитие принцесс;11;61;23
[music party] SPB #7;Хали-Гали;09.10.2022;Вс;2;Чистота - Чисто Тайд;8;60;24
[music party] SPB #7;Хали-Гали;09.10.2022;Вс;2;ТОТ Самый;8;57;25
[music party] SPB #7;Хали-Гали;09.10.2022;Вс;2;Плохие детективы;7;57;26
[music party] SPB #7;Хали-Гали;09.10.2022;Вс;2;Пантеры без Р;11;56;27
[music party] SPB #7;Хали-Гали;09.10.2022;Вс;2;Чашка депрессо;7;56;28
[music party] SPB #7;Хали-Гали;09.10.2022;Вс;2;Дети шарманщика;7;51;29
[music party] SPB #7;Хали-Гали;09.10.2022;Вс;2;Diputs era ew!;3;50;30
[music party] SPB #7;Хали-Гали;09.10.2022;Вс;2;Вещи в Хлебе;5;41;31
[music party] SPB #7;Хали-Гали;09.10.2022;Вс;2;Чародейки;3;31;32
[music party] SPB #7;Хали-Гали;09.10.2022;Вс;2;Демон пятницы;4;24;33
[music party] SPB #7;Руки ВВерх! Бар;13.10.2022;Чт;3;Хотим на море;13;80;1
[music party] SPB #7;Руки ВВерх! Бар;13.10.2022;Чт;3;Крутое пике;14;76;2
[music party] SPB #7;Руки ВВерх! Бар;13.10.2022;Чт;3;Во всем виноват Тиндер;16;75;3
[music party] SPB #7;Руки ВВерх! Бар;13.10.2022;Чт;3;Бумажный диплодок на папироске;18;73;4
[music party] SPB #7;Руки ВВерх! Бар;13.10.2022;Чт;3;Шапито;13;73;5
[music party] SPB #7;Руки ВВерх! Бар;13.10.2022;Чт;3;КХЕ-КХЕ;11;65;6
[music party] SPB #7;Руки ВВерх! Бар;13.10.2022;Чт;3;Плесень и меланхолия;8;63;7
[music party] SPB #7;Руки ВВерх! Бар;13.10.2022;Чт;3;ЛиманАД;7;60;8
[music party] SPB #7;Руки ВВерх! Бар;13.10.2022;Чт;3;Рыбные хрустяшки;10;56;9
[music party] SPB #7;Руки ВВерх! Бар;13.10.2022;Чт;3;Шестое чувство;8;55;10
[music party] SPB #7;Руки ВВерх! Бар;13.10.2022;Чт;3;Душные гиены;10;52;11
[music party] SPB #7;Руки ВВерх! Бар;13.10.2022;Чт;3;Знаем, но молчим;9;48;12
[music party] SPB #7;Руки ВВерх! Бар;13.10.2022;Чт;3;Ито и это;4;45;13
[music party] SPB #7;Руки ВВерх! Бар;13.10.2022;Чт;3;На самом деле нас больше;7;39;14
[Кино и TV] 90-е vs 2000-е SPB #1;Руки ВВерх! Бар;20.10.2022;Чт;1;Эндюренс;19;62;1
[Кино и TV] 90-е vs 2000-е SPB #1;Руки ВВерх! Бар;20.10.2022;Чт;1;Игътибар;20;61;2
[Кино и TV] 90-е vs 2000-е SPB #1;Руки ВВерх! Бар;20.10.2022;Чт;1;FullHouse!;20;57;3
[Кино и TV] 90-е vs 2000-е SPB #1;Руки ВВерх! Бар;20.10.2022;Чт;1;Дети шарманщика;19;56;4
[Кино и TV] 90-е vs 2000-е SPB #1;Руки ВВерх! Бар;20.10.2022;Чт;1;ГрублепА;18;52;5
[Кино и TV] 90-е vs 2000-е SPB #1;Руки ВВерх! Бар;20.10.2022;Чт;1;Музыкальный абьюз;12;49;6
[Кино и TV] 90-е vs 2000-е SPB #1;Руки ВВерх! Бар;20.10.2022;Чт;1;Evil potatos;17;47;7
[Кино и TV] 90-е vs 2000-е SPB #1;Руки ВВерх! Бар;20.10.2022;Чт;1;крутые бобры;16;47;8
[Кино и TV] 90-е vs 2000-е SPB #1;Руки ВВерх! Бар;20.10.2022;Чт;1;Бройлер старс;12;47;9
[Кино и TV] 90-е vs 2000-е SPB #1;Руки ВВерх! Бар;20.10.2022;Чт;1;Третье отделение;8;41;10
[Кино и TV] 90-е vs 2000-е SPB #1;Руки ВВерх! Бар;20.10.2022;Чт;1;Бритни уже не та;15;39;11
[Кино и TV] 90-е vs 2000-е SPB #1;Руки ВВерх! Бар;20.10.2022;Чт;1;Последняя миля;7;32;12
[Кино и TV] 90-е vs 2000-е SPB #1;Руки ВВерх! Бар;20.10.2022;Чт;1;ИТО и это;6;27;13
[Кино и TV] 90-е vs 2000-е SPB #1;Руки ВВерх! Бар;20.10.2022;Чт;1;Демон пятницы;8;19;14
[Кино и TV] 90-е vs 2000-е SPB #1;Руки ВВерх! Бар;20.10.2022;Чт;1;Джастин Грустин;5;16;15
[Кино и TV] 90-е vs 2000-е SPB #1;Хали-Гали;22.10.2022;Сб;2;Должно получиться!;21;60;1
[Кино и TV] 90-е vs 2000-е SPB #1;Хали-Гали;22.10.2022;Сб;2;Broforce;21;60;2
[Кино и TV] 90-е vs 2000-е SPB #1;Хали-Гали;22.10.2022;Сб;2;Что? ГДЕ ЕДА?;17;60;3
[Кино и TV] 90-е vs 2000-е SPB #1;Хали-Гали;22.10.2022;Сб;2;Теленок несмышленый губами ищет мамки вымя;17;60;4
[Кино и TV] 90-е vs 2000-е SPB #1;Хали-Гали;22.10.2022;Сб;2;Гравицапа;19;54;5
[Кино и TV] 90-е vs 2000-е SPB #1;Хали-Гали;22.10.2022;Сб;2;Камю ин ё Кант;18;54;6
