Название игры;Ресторан;Дата;День недели;Номер пакета;Название команды;Последний раунд;Всего баллов;Место
[кино и музыка] SPB #115;Ресторан ParkKing;15.07.2023;Сб;3;ПитБергерши;7;25.5;27
[кино и музыка] SPB #115;Ресторан ParkKing;15.07.2023;Сб;3;Страшно очень страшно, мы не знаем что это такое;4;25;28
[кино и музыка] SPB #115;Ресторан ParkKing;15.07.2023;Сб;3;Бланманже с киселем;7;24;29
[кино и музыка] SPB #115;Ресторан ParkKing;15.07.2023;Сб;3;Морские дьяволы;7;20;30
[кино и музыка] SPB #115;Ресторан ParkKing;15.07.2023;Сб;3;Евреи по ситуации;1;19;31
[кино и музыка] SPB #115;Ресторан ParkKing;15.07.2023;Сб;3;Душнилы;3;18.5;32
[кино и музыка] SPB #115;Ресторан ParkKing;15.07.2023;Сб;3;Синие ежи;3;17.5;33
[кино и музыка] SPB #115;Ресторан ParkKing;15.07.2023;Сб;3;FRIENDS;2;15;34
[кино и музыка] SPB #115;Ресторан ParkKing;15.07.2023;Сб;3;Девчули 2.0;-3;14.5;35
[кино и музыка] SPB #116;Puberty;23.07.2023;Вс;1;Последнее место;23;68;1
[кино и музыка] SPB #116;Puberty;23.07.2023;Вс;1;Ракета;18;61.5;2
[кино и музыка] SPB #116;Puberty;23.07.2023;Вс;1;Broforce;19;59.5;3
[кино и музыка] SPB #116;Puberty;23.07.2023;Вс;1;Во всем виноват Тиндер;15;55.5;4
[кино и музыка] SPB #116;Puberty;23.07.2023;Вс;1;Камю ин ё Кант;16;55;5
[кино и музыка] SPB #116;Puberty;23.07.2023;Вс;1;Гравицапа;15;54;6
[кино и музыка] SPB #116;Puberty;23.07.2023;Вс;1;Игътибар;14;54;7
[кино и музыка] SPB #116;Puberty;23.07.2023;Вс;1;Лучшее место;12;53;8
[кино и музыка] SPB #116;Puberty;23.07.2023;Вс;1;Напитки покрепче, вопросы полегче;10;49;9
[кино и музыка] SPB #116;Puberty;23.07.2023;Вс;1;Trade Zone;12;44;10
[кино и музыка] SPB #116;Puberty;23.07.2023;Вс;1;Третье отделение;10;41;11
[кино и музыка] SPB #116;Puberty;23.07.2023;Вс;1;Какого ху.. дожника;9;41;12
[кино и музыка] SPB #116;Puberty;23.07.2023;Вс;1;ГлАМУРные тигры;6;40;13
[кино и музыка] SPB #116;Puberty;23.07.2023;Вс;1;Лунная призма;9;39;14
[кино и музыка] SPB #116;Puberty;23.07.2023;Вс;1;Зайчатки разума;7;38;15
[кино и музыка] SPB #116;Puberty;23.07.2023;Вс;1;In team;11;37;16
[кино и музыка] SPB #116;Puberty;23.07.2023;Вс;1;Маколей Галкин;5;35;17
[кино и музыка] SPB #116;Puberty;23.07.2023;Вс;1;Лабрадудли;3;33;18
[кино и музыка] SPB #116;Puberty;23.07.2023;Вс;1;Не Ной;1;31;19
[кино и музыка] SPB #116;Puberty;23.07.2023;Вс;1;Diputs era ew!;9;30.5;20
[кино и музыка] SPB #116;Puberty;23.07.2023;Вс;1;Ауежики;7;29.5;21
[кино и музыка] SPB #116;Puberty;23.07.2023;Вс;1;Пир духа;7;28.5;22
[кино и музыка] SPB #116;Puberty;23.07.2023;Вс;1;1+1;5;23;23
[кино и музыка] SPB #116;Puberty;23.07.2023;Вс;1;Не смотри по сторонам;0;20;24
[кино и музыка] SPB #116;Puberty;23.07.2023;Вс;1;скатертью картошка;7;19;25
[кино и музыка] SPB #116;Puberty;23.07.2023;Вс;1;Доктор Зло;7;16;26
[кино и музыка] SPB #116;Puberty;23.07.2023;Вс;1;Quizанутые;0;14;27
[кино и музыка] SPB #116;Puberty;23.07.2023;Вс;1;Мощные пираньи;-1;12;28
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;1?=!;21;64;1
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Промахи Макконахи;19;64;2
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Лана Хрен с ней;23;61;3
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Боль в спине;17;61;4
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Золотой состав ВИАГРЫ;19;60;5
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;А;19;57;6
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Ай лав НИИ;17;57;7
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Идеальные незнакомцы;17;54.5;8
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Чики-Брики;13;54;9
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Взболтать, но не смешивать;14;50;10
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Немоймопед;12;50;11
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Полосы осы;19;49;12
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;La La Band;16;48.5;13
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Солнечные зайчики;12;46;14
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Оумуамуа;11;46;15
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Достать нажизнь;10;46;16
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;FullHouse!;7;43.5;17
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Ацццкий клуб;7;43;18
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Крутое пике;7;42;19
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Очень киношные дела;13;41;20
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Волосатый рейс;8;41;21
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Охотницы за головами;9;40;22
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;RED;11;39;23
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Daft Punk покинул чат;9;39;24
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Ёмаха, ёмасо;7;39;25
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;бивен сосаети;12;38.5;26
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Чистота - Чисто Тайд;6;37.5;27
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Пьяные мастера;9;37;28
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Саске вернись в Коноху;8;37;29
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Кандидат от народа;6;37;30
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Краши галактики;8;36.5;31
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Команда, которую нельзя называть;6;36.5;32
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Перекись населения;12;35.5;33
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Поющие в кринжовнике;9;35;34
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Облако сизого дыма;8;35;35
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Люди в белом;8;34.5;36
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Заводные клюковки );8;34;37
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Underdogs;8;32;38
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Мищмыщ;3;31.5;39
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Великолепная четвёрка;9;31;40
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Барсук Вергилий;8;31;41
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Стремячко;7;31;42
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Брызги ШАМПАНСКОГО!;7;31;43
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Казан Поли;5;31;44
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Ван Гоген;3;31;45
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Куаркоды;6;29.5;46
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;DreamTeam;8;29;47
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Без комментариев;7;29;48
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Тиль Швайгер;6;29;49
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Почти нормальные;7;28.5;50
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Двое на распутье;9;27.5;51
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Фуфты-фуфты-фуфты-фу;7;27;52
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Суета Вокруг Дивана;3;26;53
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Чевапчичи;10;24.5;54
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;DROZD;6;24;55
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Royal people;8;23;56
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Трое из ларца;6;23;57
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Инь и ням;2;22.5;58
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;ТриПера;1;22;59
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Пердечный сриступ;6;19.5;60
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Миньоны Набиуллиной;2;19;61
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Моё сердце заМЕРЛО!;0;18.5;62
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;КГБ;1;18;63
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;7 элемент;1;16;64
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Корона не жмет;-1;16;65
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Несите полусладкое;1;15;66
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Вещи в Хлебе;3;14;67
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;IBS;0;14;68
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Беглый кот;1;13.5;69
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Трое и ещё один;1;12;70
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Зинфандельки;1;11;71
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Рэд флэг;-1;10.5;72
[кино и музыка] SPB #116;VOKZAL 1853;26.07.2023;Ср;2;Женсовет;0;9.5;73
[кино и музыка] SPB #116;Puberty;29.07.2023;Сб;4;Барби-колясочница;16;57;1
[кино и музыка] SPB #116;Puberty;29.07.2023;Сб;4;Funny cucumber;17;50;2
[кино и музыка] SPB #116;Puberty;29.07.2023;Сб;4;Истина в пиве, короче...;14;50;3
[кино и музыка] SPB #116;Puberty;29.07.2023;Сб;4;Полный барсук;11;40.5;4
[кино и музыка] SPB #116;Puberty;29.07.2023;Сб;4;Просто забей;13;39;5
[кино и музыка] SPB #116;Puberty;29.07.2023;Сб;4;По ним плачет синагога;6;37;6
[кино и музыка] SPB #116;Puberty;29.07.2023;Сб;4;Да и так сойдёт;8;34.5;7
[кино и музыка] SPB #116;Puberty;29.07.2023;Сб;4;Фантастические твари;5;31.5;8
[кино и музыка] SPB #116;Puberty;29.07.2023;Сб;4;387;8;30;9
[кино и музыка] SPB #116;Puberty;29.07.2023;Сб;4;Мокрые Псы;7;30;10
[кино и музыка] SPB #116;Puberty;29.07.2023;Сб;4;ИрКа;3;30;11
[кино и музыка] SPB #116;Puberty;29.07.2023;Сб;4;Уличные хулиганы;3;27.5;12
[кино и музыка] SPB #116;Puberty;29.07.2023;Сб;4;Не бойцовский клуб;10;27;13
[кино и музыка] SPB #116;Puberty;29.07.2023;Сб;4;Сикстет минус 1;3;26;14
[кино и музыка] SPB #116;Puberty;29.07.2023;Сб;4;Пирожочки;2;24;15
[кино и музыка] SPB #116;Puberty;29.07.2023;Сб;4;Смесители;2;23;16
[кино и музыка] SPB #116;Puberty;29.07.2023;Сб;4;Овощное ассорти;7;21.5;17
Кино и музыка [новички] SPB #116;Puberty;30.07.2023;Вс;1;Знаем, но молчим;13;49.5;1
Кино и музыка [новички] SPB #116;Puberty;30.07.2023;Вс;1;1245;11;47.5;2
Кино и музыка [новички] SPB #116;Puberty;30.07.2023;Вс;1;Молодые львы;10;41.5;3
Кино и музыка [новички] SPB #116;Puberty;30.07.2023;Вс;1;Бриджи джонс;16;41;4
Кино и музыка [новички] SPB #116;Puberty;30.07.2023;Вс;1;Пельмени сёстрами задеваем;10;40;5
Кино и музыка [новички] SPB #116;Puberty;30.07.2023;Вс;1;Айбелив Айкенфлайев;9;39;6
Кино и музыка [новички] SPB #116;Puberty;30.07.2023;Вс;1;Мультифрут;10;36;7
Кино и музыка [новички] SPB #116;Puberty;30.07.2023;Вс;1;Это не те свингеры;9;36;8
Кино и музыка [новички] SPB #116;Puberty;30.07.2023;Вс;1;Закупились на хаях;8;35;9
Кино и музыка [новички] SPB #116;Puberty;30.07.2023;Вс;1;Капибары в чате;9;34.5;10
Кино и музыка [новички] SPB #116;Puberty;30.07.2023;Вс;1;Бальзак на душу;5;34;11
Кино и музыка [новички] SPB #116;Puberty;30.07.2023;Вс;1;Неисправный телепорт;5;32.5;12
Кино и музыка [новички] SPB #116;Puberty;30.07.2023;Вс;1;Бабушкин чай;8;32;13
Кино и музыка [новички] SPB #116;Puberty;30.07.2023;Вс;1;Училка Друзя;9;30.5;14
Кино и музыка [новички] SPB #116;Puberty;30.07.2023;Вс;1;А может не пойдем?;6;30;15
Кино и музыка [новички] SPB #116;Puberty;30.07.2023;Вс;1;Дауны младшие;5;30;16
Кино и музыка [новички] SPB #116;Puberty;30.07.2023;Вс;1;Хром-Ванадий;9;29;17
Кино и музыка [новички] SPB #116;Puberty;30.07.2023;Вс;1;Канье Квест;5;28.5;18
Кино и музыка [новички] SPB #116;Puberty;30.07.2023;Вс;1;Серийные упийцы;4;27;19
Кино и музыка [новички] SPB #116;Puberty;30.07.2023;Вс;1;Унылый планктон;5;22.5;20
Кино и музыка [новички] SPB #116;Puberty;30.07.2023;Вс;1;Это вам не шутки!;0;19.5;21
Кино и музыка [новички] SPB #116;Puberty;30.07.2023;Вс;1;Сплюшки;2;18;22
Кино и музыка [новички] SPB #116;Puberty;30.07.2023;Вс;1;Да, но не факт;3;15.5;23
Кино и музыка [новички] SPB #116;Puberty;30.07.2023;Вс;1;Ума палата;0;15;24
Кино и музыка [новички] SPB #116;Puberty;30.07.2023;Вс;1;Кринжэка;1;12.5;25
Кино и музыка [новички] SPB #116;Puberty;30.07.2023;Вс;1;6:00;0;8.5;26
[кино и музыка] SPB #117;Ресторан ParkKing;05.08.2023;Сб;1;Высшее общество;16;48;1
[кино и музыка] SPB #117;Ресторан ParkKing;05.08.2023;Сб;1;ГлАМУРные тигры;14;47.5;2
[кино и музыка] SPB #117;Ресторан ParkKing;05.08.2023;Сб;1;Аннигиляторная хрюшка;18;46.5;3
[кино и музыка] SPB #117;Ресторан ParkKing;05.08.2023;Сб;1;Светлый человечек;14;45;4
[кино и музыка] SPB #117;Ресторан ParkKing;05.08.2023;Сб;1;Неприятные люди;14;44.5;5
